SchoolNum,District,School,Subject,Grade,Scored,County,Year,Baseline,Score
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,94,Columbia,2021,BelowBasic,12.8
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,Total,173,Columbia,2021,BelowBasic,12.1
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,94,Columbia,2021,BelowBasic,1.1
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,Total,94,Columbia,2021,BelowBasic,1.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,72,Columbia,2021,BelowBasic,2.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,90,Columbia,2021,BelowBasic,4.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,98,Columbia,2021,BelowBasic,1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,93,Columbia,2021,BelowBasic,4.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,Total,353,Columbia,2021,BelowBasic,3.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,71,Columbia,2021,BelowBasic,14.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,90,Columbia,2021,BelowBasic,31.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,97,Columbia,2021,BelowBasic,32
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,90,Columbia,2021,BelowBasic,57.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,Total,348,Columbia,2021,BelowBasic,34.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,91,Columbia,2021,BelowBasic,15.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,Total,91,Columbia,2021,BelowBasic,15.4
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,140,Montour,2021,BelowBasic,7.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,151,Montour,2021,BelowBasic,1.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,153,Montour,2021,BelowBasic,8.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,Total,444,Montour,2021,BelowBasic,5.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,140,Montour,2021,BelowBasic,23.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,149,Montour,2021,BelowBasic,34.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,149,Montour,2021,BelowBasic,39.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,Total,438,Montour,2021,BelowBasic,32.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,150,Montour,2021,BelowBasic,16.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,Total,150,Montour,2021,BelowBasic,16.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,3,152,Montour,2021,BelowBasic,8.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,4,159,Montour,2021,BelowBasic,5.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,5,151,Montour,2021,BelowBasic,4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,Total,462,Montour,2021,BelowBasic,6.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,3,152,Montour,2021,BelowBasic,21.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,4,159,Montour,2021,BelowBasic,23.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,5,154,Montour,2021,BelowBasic,13
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,Total,465,Montour,2021,BelowBasic,19.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,4,158,Montour,2021,BelowBasic,1.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,Total,158,Montour,2021,BelowBasic,1.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,38,Columbia,2022,Advanced,2.6
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,48,Columbia,2022,Advanced,20.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,56,Columbia,2022,Advanced,17.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,57,Columbia,2022,Advanced,22.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,School Total,199,Columbia,2022,Advanced,17.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,37,Columbia,2022,Advanced,24.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,48,Columbia,2022,Advanced,18.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,56,Columbia,2022,Advanced,14.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,57,Columbia,2022,Advanced,33.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,School Total,198,Columbia,2022,Advanced,22.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,48,Columbia,2022,Advanced,56.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,School Total,48,Columbia,2022,Advanced,56.3
000008433,BENTON AREA SD,BENTON AREA MS,English,7,49,Columbia,2022,Advanced,16.3
000008433,BENTON AREA SD,BENTON AREA MS,English,8,58,Columbia,2022,Advanced,12.1
000008433,BENTON AREA SD,BENTON AREA MS,English,School Total,107,Columbia,2022,Advanced,14
000008433,BENTON AREA SD,BENTON AREA MS,Math,7,49,Columbia,2022,Advanced,6.1
000008433,BENTON AREA SD,BENTON AREA MS,Math,8,58,Columbia,2022,Advanced,3.4
000008433,BENTON AREA SD,BENTON AREA MS,Math,School Total,107,Columbia,2022,Advanced,4.7
000008433,BENTON AREA SD,BENTON AREA MS,Science,8,58,Columbia,2022,Advanced,20.7
000008433,BENTON AREA SD,BENTON AREA MS,Science,School Total,58,Columbia,2022,Advanced,20.7
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,74,Columbia,2022,Advanced,23
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,58,Columbia,2022,Advanced,20.7
000001597,BERWICK AREA SD,SALEM EL SCH,English,School Total,132,Columbia,2022,Advanced,22
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,74,Columbia,2022,Advanced,25.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,59,Columbia,2022,Advanced,16.9
000001597,BERWICK AREA SD,SALEM EL SCH,Math,School Total,133,Columbia,2022,Advanced,21.8
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,59,Columbia,2022,Advanced,55.9
000001597,BERWICK AREA SD,SALEM EL SCH,Science,School Total,59,Columbia,2022,Advanced,55.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,39,Columbia,2022,Advanced,33.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,29,Columbia,2022,Advanced,17.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,School Total,68,Columbia,2022,Advanced,26.5
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,39,Columbia,2022,Advanced,15.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,29,Columbia,2022,Advanced,13.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,School Total,68,Columbia,2022,Advanced,14.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,29,Columbia,2022,Advanced,24.1
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,School Total,29,Columbia,2022,Advanced,24.1
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,175,Columbia,2022,Advanced,6.3
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,202,Columbia,2022,Advanced,17.8
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,166,Columbia,2022,Advanced,16.9
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,179,Columbia,2022,Advanced,16.2
000006808,BERWICK AREA SD,BERWICK AREA MS,English,School Total,722,Columbia,2022,Advanced,14.4
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,5,174,Columbia,2022,Advanced,8
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,201,Columbia,2022,Advanced,11.9
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,167,Columbia,2022,Advanced,4.2
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,180,Columbia,2022,Advanced,5
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,School Total,722,Columbia,2022,Advanced,7.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,177,Columbia,2022,Advanced,18.1
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,School Total,177,Columbia,2022,Advanced,18.1
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,3,92,Columbia,2022,Advanced,10.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,4,92,Columbia,2022,Advanced,12
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,School Total,184,Columbia,2022,Advanced,11.4
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,3,93,Columbia,2022,Advanced,15.1
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,4,92,Columbia,2022,Advanced,14.1
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,School Total,185,Columbia,2022,Advanced,14.6
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,4,92,Columbia,2022,Advanced,25
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,School Total,92,Columbia,2022,Advanced,25
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,49,Columbia,2022,Advanced,20.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,56,Columbia,2022,Advanced,12.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,67,Columbia,2022,Advanced,11.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,School Total,172,Columbia,2022,Advanced,14.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,49,Columbia,2022,Advanced,42.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,56,Columbia,2022,Advanced,12.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,67,Columbia,2022,Advanced,14.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,School Total,172,Columbia,2022,Advanced,22.1
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,56,Columbia,2022,Advanced,33.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,School Total,56,Columbia,2022,Advanced,33.9
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,3,36,Columbia,2022,Advanced,33.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,4,25,Columbia,2022,Advanced,4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,5,34,Columbia,2022,Advanced,26.5
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,School Total,95,Columbia,2022,Advanced,23.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,3,36,Columbia,2022,Advanced,50
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,4,25,Columbia,2022,Advanced,12
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,5,34,Columbia,2022,Advanced,35.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,School Total,95,Columbia,2022,Advanced,34.7
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,4,25,Columbia,2022,Advanced,28
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,School Total,25,Columbia,2022,Advanced,28
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,14,Columbia,2022,Advanced,14.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,21,Columbia,2022,Advanced,38.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,17,Columbia,2022,Advanced,11.8
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,School Total,52,Columbia,2022,Advanced,23.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,14,Columbia,2022,Advanced,35.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,21,Columbia,2022,Advanced,42.9
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,18,Columbia,2022,Advanced,16.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,School Total,53,Columbia,2022,Advanced,32.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,21,Columbia,2022,Advanced,76.2
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,School Total,21,Columbia,2022,Advanced,76.2
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,106,Columbia,2022,Advanced,17
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,89,Columbia,2022,Advanced,24.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,111,Columbia,2022,Advanced,13.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,School Total,306,Columbia,2022,Advanced,18
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,106,Columbia,2022,Advanced,9.4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,89,Columbia,2022,Advanced,14.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,111,Columbia,2022,Advanced,1.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,School Total,306,Columbia,2022,Advanced,8.2
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,111,Columbia,2022,Advanced,17.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,School Total,111,Columbia,2022,Advanced,17.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,126,Columbia,2022,Advanced,23
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,156,Columbia,2022,Advanced,39.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,147,Columbia,2022,Advanced,21.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,148,Columbia,2022,Advanced,25.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,School Total,577,Columbia,2022,Advanced,27.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,129,Columbia,2022,Advanced,26.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,158,Columbia,2022,Advanced,39.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,147,Columbia,2022,Advanced,17.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,149,Columbia,2022,Advanced,17.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,School Total,583,Columbia,2022,Advanced,25.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,148,Columbia,2022,Advanced,31.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,School Total,148,Columbia,2022,Advanced,31.8
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,3,132,Columbia,2022,Advanced,15.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,4,119,Columbia,2022,Advanced,31.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,School Total,251,Columbia,2022,Advanced,23.5
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,3,132,Columbia,2022,Advanced,28
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,4,119,Columbia,2022,Advanced,24.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,School Total,251,Columbia,2022,Advanced,26.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,4,119,Columbia,2022,Advanced,66.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,School Total,119,Columbia,2022,Advanced,66.4
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,52,Columbia,2022,Advanced,13.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,38,Columbia,2022,Advanced,10.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,School Total,90,Columbia,2022,Advanced,12.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,50,Columbia,2022,Advanced,2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,38,Columbia,2022,Advanced,10.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,School Total,88,Columbia,2022,Advanced,5.7
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,38,Columbia,2022,Advanced,18.4
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,School Total,38,Columbia,2022,Advanced,18.4
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,3,38,Columbia,2022,Advanced,7.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,4,34,Columbia,2022,Advanced,17.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,5,39,Columbia,2022,Advanced,7.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,6,53,Columbia,2022,Advanced,30.2
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,School Total,164,Columbia,2022,Advanced,17.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,3,38,Columbia,2022,Advanced,23.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,4,34,Columbia,2022,Advanced,8.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,5,39,Columbia,2022,Advanced,7.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,6,53,Columbia,2022,Advanced,7.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,School Total,164,Columbia,2022,Advanced,11.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,4,34,Columbia,2022,Advanced,38.2
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,School Total,34,Columbia,2022,Advanced,38.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,83,Columbia,2022,Advanced,26.5
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,78,Columbia,2022,Advanced,20.5
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,School Total,161,Columbia,2022,Advanced,23.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,83,Columbia,2022,Advanced,33.7
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,79,Columbia,2022,Advanced,25.3
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,School Total,162,Columbia,2022,Advanced,29.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,79,Columbia,2022,Advanced,51.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,School Total,79,Columbia,2022,Advanced,51.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,102,Columbia,2022,Advanced,8.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,81,Columbia,2022,Advanced,38.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,98,Columbia,2022,Advanced,20.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,106,Columbia,2022,Advanced,17.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,School Total,387,Columbia,2022,Advanced,20.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,102,Columbia,2022,Advanced,7.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,81,Columbia,2022,Advanced,21
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,98,Columbia,2022,Advanced,13.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,106,Columbia,2022,Advanced,5.7
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,School Total,387,Columbia,2022,Advanced,11.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,106,Columbia,2022,Advanced,28.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,School Total,106,Columbia,2022,Advanced,28.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,157,Montour,2022,Advanced,21
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,142,Montour,2022,Advanced,26.8
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,156,Montour,2022,Advanced,44.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,School Total,455,Montour,2022,Advanced,31
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,158,Montour,2022,Advanced,19
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,142,Montour,2022,Advanced,19
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,156,Montour,2022,Advanced,18.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,School Total,456,Montour,2022,Advanced,18.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,157,Montour,2022,Advanced,27.4
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,School Total,157,Montour,2022,Advanced,27.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,3,159,Montour,2022,Advanced,11.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,4,161,Montour,2022,Advanced,28.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,5,168,Montour,2022,Advanced,19
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,School Total,488,Montour,2022,Advanced,19.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,3,160,Montour,2022,Advanced,23.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,4,161,Montour,2022,Advanced,23
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,5,168,Montour,2022,Advanced,28.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,School Total,489,Montour,2022,Advanced,24.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,4,161,Montour,2022,Advanced,44.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,School Total,161,Montour,2022,Advanced,44.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,38,Columbia,2022,Proficient,57.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,48,Columbia,2022,Proficient,47.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,56,Columbia,2022,Proficient,44.6
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,57,Columbia,2022,Proficient,47.4
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,School Total,199,Columbia,2022,Proficient,48.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,37,Columbia,2022,Proficient,32.4
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,48,Columbia,2022,Proficient,31.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,56,Columbia,2022,Proficient,32.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,57,Columbia,2022,Proficient,26.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,School Total,198,Columbia,2022,Proficient,30.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,48,Columbia,2022,Proficient,31.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,School Total,48,Columbia,2022,Proficient,31.3
000008433,BENTON AREA SD,BENTON AREA MS,English,7,49,Columbia,2022,Proficient,49
000008433,BENTON AREA SD,BENTON AREA MS,English,8,58,Columbia,2022,Proficient,48.3
000008433,BENTON AREA SD,BENTON AREA MS,English,School Total,107,Columbia,2022,Proficient,48.6
000008433,BENTON AREA SD,BENTON AREA MS,Math,7,49,Columbia,2022,Proficient,12.2
000008433,BENTON AREA SD,BENTON AREA MS,Math,8,58,Columbia,2022,Proficient,12.1
000008433,BENTON AREA SD,BENTON AREA MS,Math,School Total,107,Columbia,2022,Proficient,12.1
000008433,BENTON AREA SD,BENTON AREA MS,Science,8,58,Columbia,2022,Proficient,32.8
000008433,BENTON AREA SD,BENTON AREA MS,Science,School Total,58,Columbia,2022,Proficient,32.8
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,74,Columbia,2022,Proficient,35.1
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,58,Columbia,2022,Proficient,44.8
000001597,BERWICK AREA SD,SALEM EL SCH,English,School Total,132,Columbia,2022,Proficient,39.4
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,74,Columbia,2022,Proficient,27
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,59,Columbia,2022,Proficient,39
000001597,BERWICK AREA SD,SALEM EL SCH,Math,School Total,133,Columbia,2022,Proficient,32.3
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,59,Columbia,2022,Proficient,33.9
000001597,BERWICK AREA SD,SALEM EL SCH,Science,School Total,59,Columbia,2022,Proficient,33.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,39,Columbia,2022,Proficient,35.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,29,Columbia,2022,Proficient,37.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,School Total,68,Columbia,2022,Proficient,36.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,39,Columbia,2022,Proficient,35.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,29,Columbia,2022,Proficient,20.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,School Total,68,Columbia,2022,Proficient,29.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,29,Columbia,2022,Proficient,48.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,School Total,29,Columbia,2022,Proficient,48.3
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,175,Columbia,2022,Proficient,42.9
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,202,Columbia,2022,Proficient,42.1
